,url,address,title,area,bedrooms,bathrooms,garages,price,date
3177,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-118m2-venda-RS898455-id-2483773187/,"Rua Dezenove de Março, 400 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 118m²
",118,3,3,2,898455,2021-04-28 
3178,vivareal.com/imovel/apartamento-2-quartos-ponta-de-baixo-bairros-sao-jose-com-garagem-58m2-venda-RS198000-id-2516685907/,"Rua Frederico Afonso, 5764 - Ponta de Baixo, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,198000,2021-04-28 
3179,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-129m2-venda-RS695000-id-1037885614/,"Avenida Salvador Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 129m²
",129,3,5,1,695000,2021-04-28 
3180,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-80m2-venda-RS372000-id-2512492489/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,372000,2021-04-28 
3181,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-74m2-venda-RS440000-id-1041009698/,"Rua Caetano José Ferreira, 387 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,440000,2021-04-28 
3182,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS630000-id-2508575876/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,2,1,630000,2021-04-28 
3184,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS460000-id-2510866873/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,460000,2021-04-28 
3185,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-52m2-venda-RS143000-id-2513461541/,"Avenida Osvaldo José do Amaral, 186 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,143000,2021-04-28 
3186,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS470000-id-2510866040/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 72m²
",72,2,1,1,470000,2021-04-28 
3187,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-47m2-venda-RS148400-id-2480704584/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 47m²
",47,2,1,--,148400,2021-04-28 
3188,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-73m2-venda-RS349000-id-2427688947/,"Rua Francisco Pedro Machado - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,349000,2021-04-28 
3189,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-101m2-venda-RS550000-id-2436434403/,"Rua Vereador Mário Coelho Pires, 345 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,3,2,550000,2021-04-28 
3191,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-59m2-venda-RS280000-id-2514859478/,"Rua Irmãos Vieira - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,280000,2021-04-28 
3192,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS450000-id-2496767331/,"Avenida Governador Adolfo Konder, 251 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 91m²
",91,2,2,1,450000,2021-04-28 
3193,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS325000-id-2516618972/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,1,1,325000,2021-04-28 
3194,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS535000-id-1040452383/,"Rua Elizeu Di Bernardi, 277 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,535000,2021-04-28 
3195,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-41m2-venda-RS110000-id-2511297395/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 41m²
",41,2,1,1,110000,2021-04-28 
3196,vivareal.com/imovel/apartamento-1-quartos-barreiros-bairros-sao-jose-com-garagem-54m2-venda-RS243579-id-2513710381/,"Barreiros, São José - SC","Apartamento com  Quarto à Venda, 54m²
",54,1,1,1,243579,2021-04-28 
3198,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-55m2-venda-RS205000-id-2512100319/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,--,205000,2021-04-28 
3199,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-95m2-venda-RS490000-id-2513447682/,"Rua Célio Veiga - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,1,490000,2021-04-28 
3200,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS450000-id-2482541316/,"Rua Vereador Mário Coelho Pires, 574 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,1,450000,2021-04-28 
3201,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS320000-id-2431127089/,"Avenida Salvador Di Bernardi, 505 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,320000,2021-04-28 
3202,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-61m2-venda-RS310000-id-2488947995/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,310000,2021-04-28 
3203,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-73m2-venda-RS354000-id-2511413369/,"Avenida Presidente Nereu Ramos - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,354000,2021-04-28 
3230,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-63m2-venda-RS283300-id-2452002172/,"Rua José Lino Kretzer, 588 - Centro, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,2,1,283300,2021-04-28 
3231,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS590000-id-1039444494/,"Rua Vereador Mário Coelho Pires, 435 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,3,2,590000,2021-04-28 
3232,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-62m2-venda-RS169000-id-2479730218/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,--,169000,2021-04-28 
3234,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-115m2-venda-RS550000-id-2480702130/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,1,550000,2021-04-28 
3235,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-68m2-venda-RS210000-id-2510417063/,"Rua Alcebíades Vidal de Souza - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,210000,2021-04-28 
3236,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-90m2-venda-RS500000-id-2510793282/,"Rua Adhemar da Silva - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,3,2,500000,2021-04-28 
3237,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS615000-id-2512619848/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,2,1,615000,2021-04-28 
3238,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-121m2-venda-RS893590-id-2461299226/,"Rua Koesa, 361 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,4,2,893590,2021-04-28 
3239,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-com-garagem-37m2-venda-RS300000-id-2489844908/,"Rua João Batista Derner Neves - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 37m²
",37,1,1,1,300000,2021-04-28 
3240,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-42m2-venda-RS110000-id-2491046283/,"Rua Manoel Marques Júnior - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 42m²
",42,2,1,--,110000,2021-04-28 
3242,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-57m2-venda-RS159000-id-2513672590/,"Rua Walfrides W. Martins, 203 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 57m²
",57,3,1,--,159000,2021-04-28 
3243,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-118m2-venda-RS985000-id-2491625280/,"Avenida Presidente Nereu Ramos, 100 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 118m²
",118,3,3,2,985000,2021-04-28 
3244,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS450000-id-2467887400/,"Avenida Governador Adolfo Konder, 20 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,2,1,450000,2021-04-28 
3245,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-65m2-venda-RS340000-id-2502243477/,"Rua José Lino Kretzer - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,340000,2021-04-28 
3246,vivareal.com/imovel/apartamento-2-quartos-flor-de-napolis-bairros-sao-jose-com-garagem-87m2-venda-RS230000-id-2497169094/,"Rua Petrônio Portela - Flor de Napolis, São José - SC","Apartamento com 2 Quartos à Venda, 87m²
",87,2,1,1,230000,2021-04-28 
3247,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS550000-id-2477145331/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,2,550000,2021-04-28 
3249,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-48m2-venda-RS185000-id-2486862278/,"Rua José Airton de Castro, 160 - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,185000,2021-04-28 
3250,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-65m2-venda-RS368000-id-2483964990/,"Rua Eugênio Portela, 647 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,368000,2021-04-28 
3251,vivareal.com/imovel/apartamento-2-quartos-fazenda-santo-antonio-bairros-sao-jose-com-garagem-64m2-venda-RS289000-id-2489821223/,"Rua Aristides da Silva, 100 - Fazenda Santo Antonio, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,289000,2021-04-28 
3252,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS510000-id-2506486773/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 85m²
",85,2,1,1,510000,2021-04-28 
3253,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS515000-id-2514807984/,"Rua Joaquim Maximiano Sarmento, 129 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 72m²
",72,2,2,1,515000,2021-04-28 
3254,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-119m2-venda-RS662000-id-2503097376/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 119m²
",119,2,2,1,662000,2021-04-28 
3256,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-176m2-venda-RS450000-id-2486189298/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 176m²
",176,3,3,2,450000,2021-04-28 
3257,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-65m2-venda-RS265000-id-2479305388/,"Rua Rudolfo Jacob Schaeffer - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 65m²
",65,3,1,1,265000,2021-04-28 
3258,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS290000-id-2514650462/,"Rua Dom Pedro II - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,1,1,290000,2021-04-28 
3259,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-58m2-venda-RS169999-id-2510483687/,"Rua Maria Filomena da Silva, 397 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 58m²
",58,3,1,1,169999,2021-04-28 
3260,vivareal.com/imovel/apartamento-1-quartos-sao-luiz-bairros-sao-jose-43m2-venda-RS115000-id-76784110/,"Rua Docilicio Luz, 52 - São Luiz, São José - SC","Apartamento com  Quarto à Venda, 43m²
",43,1,1,--,115000,2021-04-28 
3261,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-44m2-venda-RS164900-id-2480702116/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 44m²
",44,2,1,1,164900,2021-04-28 
3263,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS270000-id-2512986708/,"Rua Adão Schmidt - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,270000,2021-04-28 
3264,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS350000-id-2511810092/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,350000,2021-04-28 
3265,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-76m2-venda-RS254000-id-2514628622/,"Rua Gentil Sandin - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,1,--,254000,2021-04-28 
3266,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-40m2-venda-RS200000-id-2515945473/,"Campinas, São José - SC","Apartamento com  Quarto à Venda, 40m²
",40,1,1,1,200000,2021-04-28 
3267,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-97m2-venda-RS405000-id-2507985483/,"Rua Itaguaçu, 00 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,2,1,405000,2021-04-28 
3268,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-68m2-venda-RS189000-id-1037927025/,"Rua Humberto Anibal Climaco, 100 - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,--,189000,2021-04-28 
3270,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-73m2-venda-RS248000-id-2502076777/,"Rua Vereador Mário Coelho Pires, 221 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 73m²
",73,3,1,1,248000,2021-04-28 
3271,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS580000-id-2510614600/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,2,580000,2021-04-28 
3272,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-61m2-venda-RS268000-id-93096402/,"Rua Caetana Alves Leite, 145 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,268000,2021-04-28 
3273,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS420000-id-2512452378/,"Avenida Salvador Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 113m²
",113,2,1,1,420000,2021-04-28 
3274,vivareal.com/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-132m2-venda-RS559960-id-86137701/,"Kobrasol, São José - SC","Apartamento com 4 Quartos à Venda, 132m²
",132,4,1,1,559960,2021-04-28 
3275,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-78m2-venda-RS330000-id-2511367388/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,330000,2021-04-28 
3276,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-69m2-venda-RS250000-id-2478013751/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 69m²
",69,3,1,1,250000,2021-04-28 
3278,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-120m2-venda-RS460000-id-2489165106/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 120m²
",120,3,1,1,460000,2021-04-28 
3279,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-51m2-venda-RS170000-id-2470125053/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 51m²
",51,2,1,1,170000,2021-04-28 
3280,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-82m2-venda-RS225000-id-2516065278/,"Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 82m²
",82,3,1,1,225000,2021-04-28 
3281,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-96m2-venda-RS340000-id-2476202377/,"Rua Adhemar da Silva, 395 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 96m²
",96,3,2,--,340000,2021-04-28 
3282,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-67m2-venda-RS410000-id-2484576240/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,410000,2021-04-28 
3283,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS192000-id-2493054589/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,1,1,192000,2021-04-28 
3285,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-68m2-venda-RS150000-id-84986312/,"Rua Belarmino José da Silva - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,150000,2021-04-28 
3286,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-48m2-venda-RS150000-id-2482918895/,"Rua Agrolândia, 55 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,150000,2021-04-28 
3287,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-63m2-venda-RS250000-id-2507348708/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,1,--,250000,2021-04-28 
3288,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-80m2-venda-RS532000-id-2510902820/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,2,532000,2021-04-28 
3289,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS480000-id-2511250581/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,2,1,480000,2021-04-28 
3290,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS250000-id-2463505713/,"Rua José Gonzaga Regina Lima - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,2,2,250000,2021-04-28 
3292,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-115m2-venda-RS850000-id-2505308315/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,1,850000,2021-04-28 
3293,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-66m2-venda-RS320000-id-1042422645/,"Rua Dom Pedro II, 176 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,1,1,320000,2021-04-28 
3294,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-93m2-venda-RS560000-id-1037120119/,"Rua Elizeu Di Bernardi, 277 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 93m²
",93,2,2,1,560000,2021-04-28 
3295,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-com-garagem-32m2-venda-RS294000-id-2489845773/,"Rua João Batista Derner Neves - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 32m²
",32,1,1,1,294000,2021-04-28 
3296,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-69m2-venda-RS190000-id-1830655482/,"Rua Léo Augusto Petry, 147 - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 69m²
",69,3,1,1,190000,2021-04-28 
3297,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS466000-id-2497675509/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,466000,2021-04-28 
3299,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-94m2-venda-RS450000-id-2495406631/,"Avenida Farroupilha - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,1,1,450000,2021-04-28 
3300,vivareal.com/imovel/apartamento-3-quartos-bela-vista-bairros-sao-jose-com-garagem-101m2-venda-RS371000-id-2501188197/,"Rua Itaguaçu - Bela Vista, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,2,1,371000,2021-04-28 
3301,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-98m2-venda-RS477000-id-2517974360/,"Rua Pedro Gregório, 279 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 98m²
",98,3,2,1,477000,2021-04-28 
3302,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-115m2-venda-RS840000-id-2500323801/,"Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,2,840000,2021-04-28 
3303,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-75m2-venda-RS359000-id-2512449879/,"Rua Caetana Alves Leite, 135 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,2,1,359000,2021-04-28 
3304,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-105m2-venda-RS320000-id-2515507205/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 105m²
",105,2,1,1,320000,2021-04-28 
3305,vivareal.com/imoveis-lancamento/parque-jardim-di-stuttgart-2478237927/,"Rua Israel - João Costa, Joinville - SC","Parque Jardim di Stuttgart
",39,2,1,--,162900,2021-04-28 
3306,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS310000-id-2484846319/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,310000,2021-04-28 
3307,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-114m2-venda-RS585000-id-2516924195/,"Rua Felipe Domingos Petry - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 114m²
",114,3,2,2,585000,2021-04-28 
3308,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-57m2-venda-RS200000-id-2487503787/,"Rua dos Poetas, 29 - Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,200000,2021-04-28 
3309,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-79m2-venda-RS284990-id-2480703702/,"Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,2,1,284990,2021-04-28 
3310,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-150m2-venda-RS966302-id-2485763710/,"Rua Vereador Walter Borges - Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 150m²
",150,4,3,2,966302,2021-04-28 
3311,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-198m2-venda-RS1200000-id-2516329718/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 198m²
",198,3,1,2,1200000,2021-04-28 
3312,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-48m2-venda-RS170000-id-2502542174/,"Rua Manoel Rosa, 116 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,170000,2021-04-28 
3314,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-112m2-venda-RS720000-id-2502676093/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,3,1,720000,2021-04-28 
3315,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-55m2-venda-RS159000-id-2508492109/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,159000,2021-04-28 
3316,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS312000-id-2512298687/,"Rua Frei Hilário, 30 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,2,1,312000,2021-04-28 
3317,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-55m2-venda-RS169900-id-2513822392/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,169900,2021-04-28 
3318,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-77m2-venda-RS550000-id-2512562443/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,1,550000,2021-04-28 
3319,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-76m2-venda-RS495000-id-1037194764/,"Rua Elizeu Di Bernardi, 277 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,2,1,495000,2021-04-28 
3321,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-79m2-venda-RS125000-id-2516954497/,"Rua José das Graças Simões - Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,1,1,125000,2021-04-28 
